hostsp,hostid,AA,drift,driftadj,diff,finalvalue,samplestd,date_collected,year,lag0_temp,lag1_temp,lag2_temp,lag3_temp,lag12_temp,decade,tl,sl,location,lat,long,comments
pollock,152946-5_07,asp,1.879247788,19.05208555,0.96,18.09208555,0.370276023,17-Nov-07,2007,9,10,11,11.6,9.29,2000,130,111,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-5_07,ser,-0.266415929,15.01041593,-1.013,16.02341593,1.348422412,17-Nov-07,2007,9,10,11,11.6,9.29,2000,130,111,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-5_07,glu,0.410256637,23.6420767,1.3856,22.2564767,0.083990079,17-Nov-07,2007,9,10,11,11.6,9.29,2000,130,111,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-5_07,phe,-0.012544248,4.844877581,1.2284,3.616477581,0.332731624,17-Nov-07,2007,9,10,11,11.6,9.29,2000,130,111,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-7_07,ala,0.592991014,22.49767565,-0.101166667,22.59884232,0.258654854,17-Nov-07,2007,9,10,11,11.6,9.29,2000,111,92,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-7_07,val,-0.032862644,21.82486264,0.092666667,21.73219598,1.593871074,17-Nov-07,2007,9,10,11,11.6,9.29,2000,111,92,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-7_07,leu,0.731835687,20.32416431,-0.106166667,20.43033098,0.464791351,17-Nov-07,2007,9,10,11,11.6,9.29,2000,111,92,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-7_07,ile,1.109679076,21.49465426,1.621666667,19.87298759,0.456646837,17-Nov-07,2007,9,10,11,11.6,9.29,2000,111,92,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-7_07,nle,-2.014454429,18.02478776,-2.287833333,20.3126211,0.542742419,17-Nov-07,2007,9,10,11,11.6,9.29,2000,111,92,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-7_07,thr,0.994377407,-8.132377407,-1.5445,-6.587877407,0.443791618,17-Nov-07,2007,9,10,11,11.6,9.29,2000,111,92,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-7_07,asp,2.360205392,18.98746128,0.95,18.03746128,0.53750938,17-Nov-07,2007,9,10,11,11.6,9.29,2000,111,92,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-7_07,ser,-1.374685494,15.01535216,-2.132333333,17.14768549,0.317635535,17-Nov-07,2007,9,10,11,11.6,9.29,2000,111,92,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-7_07,glu,-0.395686778,24.58768678,0.805666667,23.78202011,0.169891142,17-Nov-07,2007,9,10,11,11.6,9.29,2000,111,92,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-7_07,phe,-0.669525032,6.588525032,0.643333333,5.945191699,0.331909626,17-Nov-07,2007,9,10,11,11.6,9.29,2000,111,92,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-8_07,ala,0.266845956,22.21448738,-0.101166667,22.31565404,0.062308373,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,101,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-8_07,val,-0.01478819,21.23212152,0.092666667,21.13945486,0.582762673,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,101,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-8_07,leu,0.329326059,19.27600727,-0.106166667,19.38217394,0.22021429,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,101,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-8_07,ile,0.499355584,21.01431108,1.621666667,19.39264442,0.478773781,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,101,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-8_07,nle,-0.906504493,15.26117116,-2.287833333,17.54900449,0.28759752,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,101,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-8_07,pro,0.450935815,23.95339752,3.302833333,20.65056418,0.313745651,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,101,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-8_07,thr,0.447469833,-9.084469833,-1.5445,-7.539969833,0.30776452,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,101,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-8_07,asp,1.062092426,21.10757424,0.95,20.15757424,0.845596436,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,101,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-8_07,ser,-0.618608472,12.87560847,-2.132333333,15.00794181,0.615762941,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,101,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-8_07,glu,-0.17805905,23.66205905,0.805666667,22.85639238,0.218405586,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,101,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-8_07,phe,-0.301286264,5.434952931,0.643333333,4.791619598,0.805426802,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,101,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-10_07,ala,-0.74477792,24.03777792,-1.520833333,25.55861125,0.224982222,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-10_07,val,-0.5481181,22.73178477,-1.020333333,23.7521181,0.495792631,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-10_07,leu,-0.75582285,21.41282285,-1.240166667,22.65298952,0.665143594,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-10_07,ile,-0.155661104,21.3096611,1.002,20.3076611,0.290046548,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-10_07,nle,-1.076564827,15.18889816,-3.320666667,18.50956483,0.100450651,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-10_07,pro,-0.560765083,25.27343175,2.828666667,22.44476508,0.198676454,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-10_07,thr,-0.608795892,-6.772204108,-2.962,-3.810204108,0.613537285,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-10_07,asp,0.111797176,21.51020282,0.132166667,21.37803616,0.36901355,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-10_07,ser,-0.815021823,12.41868849,-2.249833333,14.66852182,1.685306303,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-10_07,glu,-0.692410783,24.55841078,0.134333333,24.42407745,0.035594943,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-10_07,phe,-0.840677792,6.028011125,-0.5,6.528011125,0.247128172,17-Nov-07,2007,9,10,11,11.6,9.29,2000,121,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-11_07,ala,-1.117166881,22.82916688,-1.520833333,24.35000021,0.279726652,17-Nov-07,2007,9,10,11,11.6,9.29,2000,119,100,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-11_07,val,-0.776500642,23.25750064,-1.020333333,24.27783398,0.183847763,17-Nov-07,2007,9,10,11,11.6,9.29,2000,119,100,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-11_07,leu,-1.133734275,21.65373427,-1.240166667,22.89390094,1.825572787,17-Nov-07,2007,9,10,11,11.6,9.29,2000,119,100,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-11_07,ile,-0.233491656,20.65115832,1.002,19.64915832,1.139457034,17-Nov-07,2007,9,10,11,11.6,9.29,2000,119,100,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-11_07,nle,-1.61484724,17.65884724,-3.320666667,20.97951391,3.92197667,17-Nov-07,2007,9,10,11,11.6,9.29,2000,119,100,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-11_07,pro,-0.841147625,19.80381429,2.828666667,16.97514763,4.557202248,17-Nov-07,2007,9,10,11,11.6,9.29,2000,119,100,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-11_07,thr,-0.913193838,-7.779472828,-2.962,-4.817472828,0.522075027,17-Nov-07,2007,9,10,11,11.6,9.29,2000,119,100,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-11_07,asp,0.167695764,20.8279709,0.132166667,20.69580424,0.860293167,17-Nov-07,2007,9,10,11,11.6,9.29,2000,119,100,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-11_07,ser,-1.222532734,15.41853273,-2.249833333,17.66836607,0.344108994,17-Nov-07,2007,9,10,11,11.6,9.29,2000,119,100,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-11_07,glu,-1.038616175,23.57528284,0.134333333,23.44094951,0.307490379,17-Nov-07,2007,9,10,11,11.6,9.29,2000,119,100,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-11_07,phe,-1.261016688,5.969683355,-0.5,6.469683355,0.707788339,17-Nov-07,2007,9,10,11,11.6,9.29,2000,119,100,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-9_07_notusing,ala,-1.613685494,22.90101883,-1.520833333,24.42185216,0.427516471,17-Nov-07,2007,9,10,11,11.6,9.29,2000,122,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-9_07_notusing,val,-1.187589217,23.15158922,-1.020333333,24.17192255,0.382061513,17-Nov-07,2007,9,10,11,11.6,9.29,2000,122,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-9_07_notusing,leu,-1.637616175,19.81828284,-1.240166667,21.05844951,0.262816159,17-Nov-07,2007,9,10,11,11.6,9.29,2000,122,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-9_07_notusing,ile,-0.337265725,21.44959906,1.002,20.44759906,0.412868421,17-Nov-07,2007,9,10,11,11.6,9.29,2000,122,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-9_07_notusing,pro,-1.214991014,22.38132435,2.828666667,19.55265768,0.411593651,17-Nov-07,2007,9,10,11,11.6,9.29,2000,122,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-9_07_notusing,glu_notusing,-1.500223363,23.92489003,0.134333333,23.7905567,0.391770766,17-Nov-07,2007,9,10,11,11.6,9.29,2000,122,104,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152919-3_09,ala,-1.986074454,23.40840779,-1.520833333,24.92924112,0.367105344,31-Oct-09,2009,10.5,11.8,11.74,11.4,10.14,2000,115,99,"Washington Puget Sound, San Juan Island, San Juan Channel 48.5765, -123.0488 47-77m",48.5765,-123.0488,
pollock,152919-3_09,val,-1.461648267,23.21631493,-1.020333333,24.23664827,1.162089641,31-Oct-09,2009,10.5,11.8,11.74,11.4,10.14,2000,115,99,"Washington Puget Sound, San Juan Island, San Juan Channel 48.5765, -123.0488 47-77m",48.5765,-123.0488,
pollock,152919-3_09,leu,-2.015527599,20.7745276,-1.240166667,22.01469427,0.63216849,31-Oct-09,2009,10.5,11.8,11.74,11.4,10.14,2000,115,99,"Washington Puget Sound, San Juan Island, San Juan Channel 48.5765, -123.0488 47-77m",48.5765,-123.0488,
pollock,152919-3_09,ile,-0.415096277,22.24176294,1.002,21.23976294,0.371432811,31-Oct-09,2009,10.5,11.8,11.74,11.4,10.14,2000,115,99,"Washington Puget Sound, San Juan Island, San Juan Channel 48.5765, -123.0488 47-77m",48.5765,-123.0488,
pollock,152919-3_09,nle,-2.870839538,17.75783954,-3.320666667,21.0785062,0.425567856,31-Oct-09,2009,10.5,11.8,11.74,11.4,10.14,2000,115,99,"Washington Puget Sound, San Juan Island, San Juan Channel 48.5765, -123.0488 47-77m",48.5765,-123.0488,
pollock,152919-3_09,thr,-1.623455712,-7.154877621,-2.962,-4.192877621,0.643389721,31-Oct-09,2009,10.5,11.8,11.74,11.4,10.14,2000,115,99,"Washington Puget Sound, San Juan Island, San Juan Channel 48.5765, -123.0488 47-77m",48.5765,-123.0488,
pollock,152919-3_09,asp,0.298125802,21.1478742,0.132166667,21.01570753,1.899130591,31-Oct-09,2009,10.5,11.8,11.74,11.4,10.14,2000,115,99,"Washington Puget Sound, San Juan Island, San Juan Channel 48.5765, -123.0488 47-77m",48.5765,-123.0488,
pollock,152919-3_09,ser,-2.173391528,17.23005819,-2.249833333,19.47989153,1.297390586,31-Oct-09,2009,10.5,11.8,11.74,11.4,10.14,2000,115,99,"Washington Puget Sound, San Juan Island, San Juan Channel 48.5765, -123.0488 47-77m",48.5765,-123.0488,
pollock,152919-3_09,glu,-1.846428755,23.84109542,0.134333333,23.70676209,0.100480512,31-Oct-09,2009,10.5,11.8,11.74,11.4,10.14,2000,115,99,"Washington Puget Sound, San Juan Island, San Juan Channel 48.5765, -123.0488 47-77m",48.5765,-123.0488,
pollock,152919-3_09,phe,-2.241807445,6.465474112,-0.5,6.965474112,0.362935715,31-Oct-09,2009,10.5,11.8,11.74,11.4,10.14,2000,115,99,"Washington Puget Sound, San Juan Island, San Juan Channel 48.5765, -123.0488 47-77m",48.5765,-123.0488,
pollock,151784-3_11,ala,0.385444159,24.35288917,-0.101166667,24.45405584,0.167443523,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,143,121,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-3_11,val,-0.021360719,23.65169405,0.092666667,23.55902739,1.494523447,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,143,121,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-3_11,leu,0.475693196,21.8433068,-0.106166667,21.94947347,0.178291895,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,143,121,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-3_11,ile,0.721291399,23.17904193,1.621666667,21.55737527,0.174069909,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,143,121,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-3_11,nle,-1.309395379,17.05406205,-2.287833333,19.34189538,0.06952937,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,143,121,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-3_11,pro,0.651351733,25.36431493,3.302833333,22.0614816,0.41936897,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,143,121,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-3_11,thr,0.646345315,-14.22501198,-1.5445,-12.68051198,0.486277013,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,143,121,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-3_11,asp,1.534133504,18.99019983,0.95,18.04019983,0.632105476,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,143,121,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-3_11,ser,-0.893545571,12.73221224,-2.132333333,14.86454557,0.989423233,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,143,121,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-3_11,glu,-0.257196406,25.59852974,0.805666667,24.79286307,0.331319081,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,143,121,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-3_11,phe,-0.435191271,4.841524604,0.643333333,4.198191271,0.294444109,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,143,121,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-6_11,ala,0.474392811,24.77994052,-0.101166667,24.88110719,0.103732027,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,157,135,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-6_11,val,-0.026290116,23.94862345,0.092666667,23.85595678,1.482324301,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,157,135,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-6_11,leu,0.585468549,21.97019812,-0.106166667,22.07636478,0.469676839,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,157,135,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-6_11,ile,0.887743261,23.33259007,1.621666667,21.71092341,0.134767701,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,157,135,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-6_11,nle,-1.611563543,17.49989688,-2.287833333,19.78773021,0.925348763,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,157,135,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-6_11,thr,0.795501926,-12.14383526,-1.5445,-10.59933526,0.0567656,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,157,135,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-6_11,asp,1.888164313,22.18183569,0.95,21.23183569,0.023430749,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,157,135,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-6_11,ser,-1.099748395,15.7417484,-2.132333333,17.87408173,1.167185075,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,157,135,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-6_11,glu,-0.316549422,25.71588276,0.805666667,24.91021609,0.421835671,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,157,135,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,151784-6_11,phe,-0.535620026,5.407953359,0.643333333,4.764620026,0.523553563,22-Oct-11,2011,10.07,12.284,12.6,NA,10.19,2010,157,135,"Island San Jan Island, Friday Harbor 48.5758, -123.0458 100m",48.5758,123.0458,
pollock,153264-3_13,ala,0.177897304,24.13876936,-0.101166667,24.23993603,0.110857266,9-Nov-13,2013,7.85,9.51667,12.1083,12.4667,8.28333,2010,160,137,"Washington Friday Harbor, WA 48.5727, -123.0430 114m",48.5727,-123.043,
pollock,153264-3_13,val,-0.009858793,23.33985879,0.092666667,23.24719213,0.205263246,9-Nov-13,2013,7.85,9.51667,12.1083,12.4667,8.28333,2010,160,137,"Washington Friday Harbor, WA 48.5727, -123.0430 114m",48.5727,-123.043,
pollock,153264-3_13,leu,0.219550706,20.95211596,-0.106166667,21.05828263,0.524267425,9-Nov-13,2013,7.85,9.51667,12.1083,12.4667,8.28333,2010,160,137,"Washington Friday Harbor, WA 48.5727, -123.0430 114m",48.5727,-123.043,
pollock,153264-3_13,ile,0.332903723,22.73909628,1.621666667,21.11742961,0.950372032,9-Nov-13,2013,7.85,9.51667,12.1083,12.4667,8.28333,2010,160,137,"Washington Friday Harbor, WA 48.5727, -123.0430 114m",48.5727,-123.043,
pollock,153264-3_13,nle,-0.604336329,13.21666966,-2.287833333,15.504503,0.131111911,9-Nov-13,2013,7.85,9.51667,12.1083,12.4667,8.28333,2010,160,137,"Washington Friday Harbor, WA 48.5727, -123.0430 114m",48.5727,-123.043,
pollock,153264-3_13,pro,0.300623877,26.08704279,3.302833333,22.78420946,1.173403738,9-Nov-13,2013,7.85,9.51667,12.1083,12.4667,8.28333,2010,160,137,"Washington Friday Harbor, WA 48.5727, -123.0430 114m",48.5727,-123.043,
pollock,153264-3_13,thr,0.298313222,-7.641646555,-1.5445,-6.097146555,0.166073277,9-Nov-13,2013,7.85,9.51667,12.1083,12.4667,8.28333,2010,160,137,"Washington Friday Harbor, WA 48.5727, -123.0430 114m",48.5727,-123.043,
pollock,153264-3_13,asp,0.708061617,22.20693838,0.95,21.25693838,0.326739958,9-Nov-13,2013,7.85,9.51667,12.1083,12.4667,8.28333,2010,160,137,"Washington Friday Harbor, WA 48.5727, -123.0430 114m",48.5727,-123.043,
pollock,153264-3_13,ser,-0.412405648,13.53807231,-2.132333333,15.67040565,0.650431652,9-Nov-13,2013,7.85,9.51667,12.1083,12.4667,8.28333,2010,160,137,"Washington Friday Harbor, WA 48.5727, -123.0430 114m",48.5727,-123.043,
pollock,153264-3_13,glu,-0.118706033,24.36870603,0.805666667,23.56303937,0.121396046,9-Nov-13,2013,7.85,9.51667,12.1083,12.4667,8.28333,2010,160,137,"Washington Friday Harbor, WA 48.5727, -123.0430 114m",48.5727,-123.043,
pollock,153264-3_13,phe,-0.20085751,6.06585751,0.643333333,5.422524176,0.202977831,9-Nov-13,2013,7.85,9.51667,12.1083,12.4667,8.28333,2010,160,137,"Washington Friday Harbor, WA 48.5727, -123.0430 114m",48.5727,-123.043,
herring,157329-1_15,ala,-1.018619469,24.40761947,-1.0216,25.42921947,0.331326123,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,156,127,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
herring,157329-1_15,val,-1.075115044,24.10578171,-0.345,24.45078171,0.381528942,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,156,127,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
herring,157329-1_15,leu,-1.321061947,23.62072861,-0.6794,24.30012861,0.547925482,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,156,127,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
herring,157329-1_15,ile,0.514477876,23.51418879,1.199,22.31518879,0.168761172,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,156,127,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
herring,157329-1_15,nle,-2.586336283,17.89700295,-2.2832,20.18020295,1.313114745,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,156,127,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
herring,157329-1_15,thr,-0.653522124,-11.42047788,-2.2448,-9.175677876,0.860916372,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,156,127,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
herring,157329-1_15,asp,1.876176991,15.52315634,-0.23,15.75315634,0.422970842,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,156,127,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
herring,157329-1_15,ser,-1.046300885,11.09263422,-2.4618,13.55443422,0.420019444,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,156,127,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
herring,157329-1_15,glu,-1.397876106,25.17254277,0.0864,25.08614277,0.20262856,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,156,127,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
herring,157329-1_15,phe,-1.386477876,6.535144543,0.6364,5.898744543,0.672241276,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,156,127,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
herring,157329-4_13,ala,-0.868584071,23.2929174,-1.0662,24.3591174,0.163695856,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,143,117,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
herring,157329-4_13,val,-0.772234513,24.26023451,-0.5766,24.83683451,1.651582272,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,143,117,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
herring,157329-4_13,leu,-0.422715768,21.86671577,-0.096333333,21.9630491,0.103286011,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,143,117,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
herring,157329-4_13,ile,0.104230088,23.35676991,1.0702,22.28656991,0.253284425,7-Jul-15,2015,13.97,12.6928571,10.64,9.354,12.72903226,2010,143,117,"Washington Puget Sound, Deception Pass 48.4147 -122.6001",48.4147,-122.6001,
